"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20260418","분당선","청명","3755","3636","20260421"
"20260418","경원선","청산","200","181","20260421"
"20260418","경춘선","청평","2571","2623","20260421"
"20260418","경강선","초월","3209","2831","20260421"
"20260418","안산선","초지","4557","4268","20260421"
"20260418","4호선","총신대입구(이수)","18053","19325","20260421"
"20260418","경춘선","춘천","2781","2240","20260421"
"20260418","3호선","충무로","11","0","20260421"
"20260418","4호선","충무로","22588","25017","20260421"
"20260418","2호선","충정로(경기대입구)","7368","7906","20260421"
"20260418","5호선","충정로(경기대입구)","2679","2510","20260421"
"20260418","경의선","탄현","6926","6490","20260421"
"20260418","장항선","탕정","2155","1917","20260421"
"20260418","6호선","태릉입구","5495","5743","20260421"
"20260418","7호선","태릉입구","7850","7314","20260421"
"20260418","분당선","태평","11902","11225","20260421"
"20260418","경춘선","퇴계원","3194","2811","20260421"
"20260418","경의선","파주","1271","1012","20260421"
"20260418","경강선","판교","4647","4288","20260421"
"20260418","중앙선","팔당","1551","1691","20260421"
"20260418","경춘선","평내호평","5813","5563","20260421"
"20260418","과천선","평촌","12690","12320","20260421"
"20260418","경부선","평택","17463","16911","20260421"
"20260418","경부선","평택지제","5713","4994","20260421"
"20260418","경의선","풍산","6391","6034","20260421"
"20260418","7호선","하계","14896","13517","20260421"
"20260418","5호선","하남검단산","7967","7616","20260421"
"20260418","5호선","하남시청(덕풍?신장)","8513","7819","20260421"
"20260418","5호선","하남풍산","3748","3762","20260421"
"20260418","7호선","학동","12707","13189","20260421"
"20260418","3호선","학여울","1905","1799","20260421"
"20260418","6호선","한강진","11910","15078","20260421"
"20260418","경의선","한국항공대","1918","1884","20260421"
"20260418","경원선","한남","2918","2909","20260421"
"20260418","안산선","한대앞","9404","9438","20260421"
"20260418","4호선","한성대입구(삼선교)","14741","15070","20260421"
"20260418","9호선2~3단계","한성백제","3570","3046","20260421"
"20260418","2호선","한양대","6919","7448","20260421"
"20260418","분당선","한티","13215","12602","20260421"
"20260418","2호선","합정","35681","40951","20260421"
"20260418","6호선","합정","16363","15686","20260421"
"20260418","5호선","행당","6565","5737","20260421"
"20260418","경의선","행신","6331","6473","20260421"
"20260418","4호선","혜화","38455","40490","20260421"
"20260418","수인선","호구포","2960","2827","20260421"
"20260418","공항철도 1호선","홍대입구","21855","21074","20260421"
"20260418","2호선","홍대입구","89356","98647","20260421"
"20260418","경의선","홍대입구","3092","3614","20260421"
"20260418","3호선","홍제","17974","16555","20260421"
"20260418","우이신설선","화계","3323","3027","20260421"
"20260418","5호선","화곡","24818","22663","20260421"
"20260418","6호선","화랑대(서울여대입구)","8654","7543","20260421"
"20260418","경부선","화서","12091","11953","20260421"
"20260418","일산선","화정","15322","15772","20260421"
"20260418","중앙선","회기","24095","22451","20260421"
"20260418","경원선","회룡","12469","12410","20260421"
"20260418","4호선","회현(남대문시장)","29603","32109","20260421"
"20260418","6호선","효창공원앞","6705","5890","20260421"
"20260418","경의선","효창공원앞","2481","2721","20260421"
"20260418","9호선","흑석(중앙대입구)","7564","7397","20260421"
"20260417","우이신설선","4.19민주묘지","4076","3798","20260420"
"20260417","경원선","가능","7658","7407","20260420"
"20260417","8호선","가락시장","10181","11388","20260420"
"20260417","3호선","가락시장","10961","10637","20260420"
"20260417","7호선","가산디지털단지","50580","50921","20260420"
"20260417","경부선","가산디지털단지","20181","23031","20260420"
"20260417","9호선","가양","25610","24729","20260420"
"20260417","우이신설선","가오리","5160","5096","20260420"
"20260417","경의선","가좌","7053","6740","20260420"
"20260417","분당선","가천대","14982","14520","20260420"
"20260417","경춘선","가평","2347","2538","20260420"
"20260417","경인선","간석","6693","6342","20260420"
"20260417","경춘선","갈매","3851","3414","20260420"
"20260417","2호선","강남","94680","93405","20260420"
"20260417","분당선","강남구청","11111","12659","20260420"
"20260417","7호선","강남구청","18680","21223","20260420"
"20260417","5호선","강동","21314","20332","20260420"
"20260417","8호선","강동구청","12591","12641","20260420"
"20260417","경의선","강매","3865","3164","20260420"
"20260417","2호선","강변(동서울터미널)","31742","29513","20260420"
"20260417","5호선","강일","7434","6751","20260420"
"20260417","경춘선","강촌","444","485","20260420"
"20260417","5호선","개롱","7729","7692","20260420"
"20260417","경인선","개봉","26631","25944","20260420"
"20260417","분당선","개포동","4904","5155","20260420"
"20260417","9호선","개화","2982","2014","20260420"
"20260417","5호선","개화산","7270","6823","20260420"
"20260417","5호선","거여","12024","11830","20260420"
"20260417","7호선","건대입구","16441","16816","20260420"
"20260417","2호선","건대입구","42637","44967","20260420"
"20260417","공항철도 1호선","검암","7132","7117","20260420"
"20260417","경강선","경기광주","9937","9359","20260420"
"20260417","과천선","경마공원","7425","7411","20260420"
"20260417","3호선","경복궁(정부서울청사)","31980","31609","20260420"
"20260417","3호선","경찰병원","8883","8762","20260420"
"20260417","공항철도 1호선","계양","10570","10616","20260420"
"20260417","5호선","고덕","12096","11636","20260420"
"20260417","6호선","고려대(종암)","10874","10349","20260420"
"20260417","수인선","고색","7255","6802","20260420"
"20260417","7호선","고속터미널","22005","18351","20260420"
"20260417","9호선","고속터미널","19442","26399","20260420"
"20260417","3호선","고속터미널","57403","58390","20260420"
"20260417","안산선","고잔","10426","10183","20260420"
"20260417","경의선","곡산","694","748","20260420"
"20260417","경강선","곤지암","2681","2594","20260420"
"20260417","경의선","공덕","5073","4057","20260420"
"20260417","6호선","공덕","22805","22840","20260420"
"20260417","5호선","공덕","17811","18740","20260420"
"20260417","공항철도 1호선","공덕","3935","4909","20260420"
"20260417","7호선","공릉(서울과학기술대)","15321","15001","20260420"
"20260417","9호선","공항시장","3323","3412","20260420"
"20260417","공항철도 1호선","공항화물청사","2233","4860","20260420"
"20260417","과천선","과천","6243","5472","20260420"
"20260417","경부선","관악","8425","8201","20260420"
"20260417","신림선","관악산(서울대)","3793","3554","20260420"
"20260417","5호선","광나루(장신대)","13505","12633","20260420"
"20260417","경부선","광명","4381","4064","20260420"
"20260417","7호선","광명사거리","26654","26338","20260420"
"20260417","경원선","광운대","10350","9689","20260420"
"20260417","5호선","광화문(세종문화회관)","39293","42178","20260420"
"20260417","6호선","광흥창(서강)","11460","10827","20260420"
"20260417","3호선","교대(법원.검찰청)","20843","11859","20260420"
"20260417","2호선","교대(법원.검찰청)","36640","43948","20260420"
"20260417","경부선","구로","19282","19831","20260420"
"20260417","2호선","구로디지털단지","67226","66483","20260420"
"20260417","분당선","구룡","4344","4176","20260420"
"20260417","중앙선","구리","8571","9284","20260420"
"20260417","9호선","구반포","2811","2521","20260420"
"20260417","6호선","구산","9835","7328","20260420"
"20260417","분당선","구성","9247","9286","20260420"
"20260417","2호선","구의(광진구청)","33157","32214","20260420"
"20260417","경인선","구일","8242","8139","20260420"
"20260417","3호선","구파발","25694","24555","20260420"
"20260417","중앙선","국수","856","840","20260420"
"20260417","9호선","국회의사당","21077","21545","20260420"
"20260417","5호선","군자(능동)","14579","16543","20260420"
"20260417","7호선","군자(능동)","18222","14246","20260420"
"20260417","경부선","군포","8065","7694","20260420"
"20260417","경춘선","굴봉산","180","184","20260420"
"20260417","5호선","굽은다리(강동구민회관앞)","11336","10793","20260420"
"20260417","경춘선","금곡","2058","2036","20260420"
"20260417","경의선","금릉","5765","5736","20260420"
"20260417","경부선","금정","33512","34456","20260420"
"20260417","경부선","금천구청","12755","12957","20260420"
"20260417","경의선","금촌","7736","7383","20260420"
"20260417","3호선","금호","9688","8909","20260420"
"20260417","분당선","기흥","12524","11512","20260420"
"20260417","5호선","길동","10725","10950","20260420"
"20260417","4호선","길음","25675","25079","20260420"
"20260417","경춘선","김유정","479","587","20260420"
"20260417","서해선","김포공항","3295","4969","20260420"
"20260417","공항철도 1호선","김포공항","10306","5572","20260420"
"20260417","9호선","김포공항","6799","11792","20260420"
"20260417","5호선","김포공항","15662","9075","20260420"
"20260417","5호선","까치산","32343","30840","20260420"
"20260417","2호선","낙성대(강감찬)","32740","30591","20260420"
"20260417","7호선","남구로","17384","18343","20260420"
"20260417","수인선","남동인더스파크","2629","2947","20260420"
"20260417","3호선","남부터미널(예술의전당)","36645","36623","20260420"
"20260417","7호선","남성","13435","12339","20260420"
"20260417","경부선","남영","10676","11252","20260420"
"20260417","8호선","남위례","9986","9954","20260420"
"20260417","경춘선","남춘천","4487","4033","20260420"
"20260417","4호선","남태령","1808","1456","20260420"
"20260417","8호선","남한산성입구(성남법원.검찰청)","15990","14172","20260420"
"20260417","7호선","내방","17899","18008","20260420"
"20260417","9호선","노들","5865","4744","20260420"
"20260417","9호선","노량진","32029","31061","20260420"
"20260417","경부선","노량진","10637","10678","20260420"
"20260417","4호선","노원","24040","27865","20260420"
"20260417","7호선","노원","23621","25446","20260420"
"20260417","3호선","녹번","17738","16172","20260420"
"20260417","6호선","녹사평(용산구청)","6565","6896","20260420"
"20260417","경원선","녹양","5300","5031","20260420"
"20260417","경원선","녹천","5158","4305","20260420"
"20260417","7호선","논현","22366","23658","20260420"
"20260417","경의선","능곡","5239","4940","20260420"
